filename,movement,subject,episode,label,dimensionless_jerk,duration_s,mean_acceleration_mm_s2,mean_jerk_mm_s3,mean_velocity_mm_s,n_frames,peak_acceleration_mm_s2,peak_jerk_mm_s3,peak_velocity_mm_s,range_x_mm,range_y_mm,range_z_mm,rms_jerk_mm_s3,sparc,std_jerk_mm_s3,std_velocity_mm_s,velocity_x_mean,velocity_y_mean,velocity_z_mean
m10_s02_e05_positions.txt.gz,m10,s02,e05,0,-8.694554,2.310000,4325.739645,39341.476932,766.481140,231,9026.964201,87679.134013,2088.301001,302.022887,284.904425,705.652949,45959.304261,-3.532169,23759.331660,694.616639,4.359443,3.006975,0.867724
m10_s02_e06_positions.txt.gz,m10,s02,e06,0,-8.320582,2.160000,3851.535720,32447.506705,811.439824,216,8183.980156,104404.213957,1804.852356,325.759333,261.414412,698.068678,36437.829738,-3.044628,16579.346931,579.888981,-4.024802,3.480643,0.202530
m10_s02_e07_positions.txt.gz,m10,s02,e07,0,-8.264292,2.280000,3718.768263,29329.514623,783.574131,228,7745.670670,80807.608375,1837.472750,324.104872,253.713350,717.993087,33257.294398,-3.171995,15678.877596,599.308645,-2.284390,-2.471836,-1.445379
m10_s02_e08_positions.txt.gz,m10,s02,e08,0,-8.105272,2.160000,3463.704773,27550.730695,806.648190,216,6716.491180,96874.854268,1734.536120,321.785153,274.627088,697.014922,31444.170901,-2.888230,15155.630037,529.273122,8.648956,9.169937,6.572180
m10_s02_e09_positions.txt.gz,m10,s02,e09,0,-8.195755,2.080000,3797.194308,28708.636391,858.392845,208,6390.283661,93064.435859,1602.926770,322.434622,281.490214,709.292586,32173.948635,-2.919012,14525.053094,518.983926,-8.633533,3.257904,-2.646245
m10_s02_e10_positions.txt.gz,m10,s02,e10,0,-9.049399,2.310000,3610.877019,31847.628470,757.077568,231,10653.090822,199921.773655,1612.329058,344.410033,264.610593,681.536842,42372.858518,-3.475197,27949.735237,587.834391,0.333698,-0.524097,1.068485
m10_s03_e01_positions.txt.gz,m10,s03,e01,0,-8.368600,3.050000,1744.903808,10963.755291,562.304494,305,4240.711818,92848.094779,1187.831849,279.218276,266.272652,688.223917,14639.410353,-3.184388,9700.948686,360.095672,-5.537862,4.769716,0.919098
m10_s03_e02_positions.txt.gz,m10,s03,e02,0,-8.112014,3.070000,1889.208626,11258.210098,559.898449,307,3622.174373,21601.008294,1127.417507,309.977905,243.606837,681.986198,12102.599189,-2.984281,4441.352556,376.819624,6.880890,4.711781,-0.314947
m10_s03_e03_positions.txt.gz,m10,s03,e03,0,-8.207104,3.130000,2085.689047,12829.003954,538.708901,313,3949.997893,24322.265298,1290.744974,288.746125,260.313524,672.445503,14114.773550,-3.136226,5885.872062,450.204235,3.639424,0.330284,4.499564
m10_s03_e04_positions.txt.gz,m10,s03,e04,0,-8.035262,2.890000,2173.582256,13003.032250,581.200175,289,3779.445190,39182.730172,1281.655279,297.364550,261.393426,675.540168,14496.377177,-3.078227,6408.283979,429.719011,-11.737807,3.095506,-3.895613
m10_s03_e05_positions.txt.gz,m10,s03,e05,0,-8.192779,2.950000,2146.068787,13389.481095,563.910226,295,4806.175592,36374.807303,1306.949856,288.056612,266.876058,647.378423,15508.341408,-3.224270,7824.988768,436.844982,-1.062852,0.741798,0.714626
m10_s03_e06_positions.txt.gz,m10,s03,e06,0,-8.239268,2.960000,2212.983075,14679.104268,602.471505,296,4812.066119,38070.905683,1380.387254,324.420447,263.326748,701.335521,16680.063016,-2.872492,7921.388773,424.401772,9.290716,3.141298,1.905403
m10_s03_e07_positions.txt.gz,m10,s03,e07,0,-8.071152,2.610000,2612.508005,17057.938591,633.677006,261,5642.113014,43564.220312,1468.173205,289.814455,259.577387,659.414282,19699.032740,-3.032829,9852.848415,473.645406,5.271734,-3.991722,4.169543
m10_s03_e08_positions.txt.gz,m10,s03,e08,0,-8.155668,2.960000,2069.912897,13020.715162,555.565950,296,4628.757772,35132.576719,1328.002708,272.561785,248.103568,659.642147,15390.123311,-3.287101,8204.685990,424.501669,-1.100758,3.395145,-1.060735
m10_s03_e09_positions.txt.gz,m10,s03,e09,0,-8.120122,2.900000,2164.522144,13546.166733,576.547322,290,4419.829805,39960.672517,1318.791179,279.379438,227.648966,679.180057,15482.504946,-3.238479,7497.287926,428.943082,3.580077,2.353860,3.107984
m10_s03_e10_positions.txt.gz,m10,s03,e10,0,-8.601982,3.060000,2107.660780,14564.747209,533.113131,306,4241.667665,63497.841499,1246.565099,260.779028,241.703286,664.393907,17180.249235,-3.788711,9112.030646,447.556855,4.362070,0.716930,-3.941640
m10_s04_e01_positions.txt.gz,m10,s04,e01,0,-7.952252,2.040000,3518.722030,23903.780156,907.164175,204,5540.364202,128183.877692,1586.107176,314.467120,267.962754,790.616484,29019.968988,-2.778533,16455.026415,502.037041,-55.553297,46.402886,-24.044612
m10_s04_e02_positions.txt.gz,m10,s04,e02,0,-8.466601,2.370000,4060.125582,30357.564580,863.146891,237,8748.848288,82916.254200,1896.846491,349.810208,247.725614,802.381927,35843.358163,-2.766038,19056.877948,596.763938,-6.664804,2.019260,0.250734
m10_s04_e03_positions.txt.gz,m10,s04,e03,0,-8.420856,2.370000,3983.778456,29442.378060,867.439210,237,9463.290255,96487.999328,1936.256956,381.326053,240.184279,791.413214,35760.715306,-2.658909,20297.170576,570.282557,-11.085503,1.829320,-0.031015
m10_s04_e04_positions.txt.gz,m10,s04,e04,0,-8.469577,2.300000,4509.219399,32722.563700,946.645124,230,8687.653471,80748.209105,1921.525152,380.392138,246.544947,827.006383,38036.423938,-2.737186,19390.806349,605.075046,-2.541746,-0.848748,0.375646
m10_s04_e05_positions.txt.gz,m10,s04,e05,0,-8.352988,2.470000,3950.502989,26657.496647,904.121097,247,8461.288848,79571.456729,1870.875907,401.443426,246.178783,845.522463,31392.645852,-2.791198,16579.387386,569.332829,-0.405814,0.393839,-1.553589
m10_s04_e06_positions.txt.gz,m10,s04,e06,0,-8.408070,2.240000,4590.729849,33055.023244,954.084758,224,7319.685002,69697.733351,1847.104584,405.138105,227.100337,810.405526,36889.993196,-2.711077,16377.943593,605.540594,3.527995,-2.358692,2.284758
m10_s04_e07_positions.txt.gz,m10,s04,e07,0,-8.536368,2.530000,3926.338950,28758.272046,887.013273,253,8439.666609,79504.405869,1924.569835,451.223791,228.763322,840.977232,34143.004809,-2.950947,18403.982350,583.658460,-19.826649,2.265986,-3.754118
m10_s04_e08_positions.txt.gz,m10,s04,e08,0,-8.475014,2.250000,4722.985264,33815.770501,978.827449,225,7639.306363,71781.845495,1851.542363,474.395913,227.683427,804.085122,37982.690947,-2.863398,17296.776491,619.312845,-11.705138,6.082677,1.060832
m10_s04_e09_positions.txt.gz,m10,s04,e09,0,-8.515581,2.440000,4542.953638,34783.949103,944.278916,244,9114.815596,81845.987088,2149.043555,457.547111,251.419565,843.287242,39837.799055,-2.930495,19419.761027,676.912307,0.213488,-3.154834,0.615589
m10_s04_e10_positions.txt.gz,m10,s04,e10,0,-8.398302,2.270000,5059.968412,37864.087643,1058.545717,227,10466.800929,101988.594963,2299.507440,470.835998,241.403404,896.317265,44798.568111,-2.755464,23942.066991,664.357037,21.905434,-6.378579,-2.194854
m10_s05_e01_positions.txt.gz,m10,s05,e01,0,-9.513195,3.180000,4473.217668,35093.258972,998.268681,318,10370.564146,229791.196592,2130.137640,347.372894,319.845591,851.277837,43704.986731,-3.612878,26049.741648,668.849247,84.478376,-77.538624,265.878881
m10_s05_e02_positions.txt.gz,m10,s05,e02,0,-6.183762,1.270000,3579.934716,23589.788993,864.760948,127,5673.634045,47690.290798,1640.006165,335.780638,305.653037,857.939729,25230.551935,-1.837229,8950.005933,571.037299,-234.591213,224.025957,-666.598384
m10_s05_e03_positions.txt.gz,m10,s05,e03,0,-8.165833,2.230000,4705.954357,34367.134548,958.286504,223,9021.386909,81388.463048,2203.624841,387.381520,297.504895,833.934112,39252.604529,-2.758874,18964.889277,691.436725,-16.191556,0.091888,3.788107
m10_s05_e04_positions.txt.gz,m10,s05,e04,0,-8.337334,2.160000,5062.475640,39370.947056,1008.535786,216,8993.972562,83255.821553,2153.314091,387.434999,286.286646,847.914186,43838.506357,-2.848647,19280.642299,707.588577,1.533416,0.346249,-6.470999
m10_s05_e05_positions.txt.gz,m10,s05,e05,0,-8.319768,2.110000,4994.201534,41509.371285,1004.367973,211,10403.767753,101316.280433,2280.630700,401.760169,286.222411,814.351512,47670.090588,-2.976862,23439.488736,704.655903,0.027508,2.991816,1.607487
m10_s05_e06_positions.txt.gz,m10,s05,e06,0,-8.244045,2.020000,5337.421084,43048.248029,1037.572210,202,8722.155371,116927.701425,2191.239103,382.106581,328.664568,797.191242,47079.767225,-2.978016,19061.815852,709.123837,10.339733,-0.566369,1.944549
m10_s05_e07_positions.txt.gz,m10,s05,e07,0,-8.259623,2.100000,5258.603337,42607.343216,1001.533210,210,9713.972426,94080.797107,2345.534761,351.637093,327.645368,808.495994,47914.530466,-2.723982,21918.406281,721.579221,-4.046324,3.884989,-0.903983
m10_s05_e08_positions.txt.gz,m10,s05,e08,0,-8.048815,1.910000,5607.206024,41968.159755,1106.286761,191,8778.480283,95293.711844,2147.547950,335.949872,348.923268,823.770488,45516.709081,-2.759267,17619.431671,679.440978,1.797138,-3.974534,-5.172146
m10_s05_e09_positions.txt.gz,m10,s05,e09,0,-8.224066,1.960000,5803.218154,42969.880930,1091.276881,196,8234.241621,94062.857797,2116.908815,374.679720,306.327422,830.357741,47114.152783,-2.830310,19321.819927,715.942917,1.063556,7.341442,4.085352
m10_s05_e10_positions.txt.gz,m10,s05,e10,0,-8.262095,1.850000,5980.527037,47987.945381,1194.421397,185,8454.311441,156921.093014,2169.715567,363.438455,305.362982,859.511656,53670.589739,-2.851159,24035.168004,704.073555,2.451035,4.126028,-1.220627
m10_s06_e01_positions.txt.gz,m10,s06,e01,0,-8.039065,1.620000,5021.359545,47622.264923,928.731251,162,8274.057066,176476.039897,1968.791132,183.275922,255.743312,745.979905,53160.348589,-3.075257,23625.040651,687.968356,-77.512901,109.748142,-105.696973
m10_s06_e02_positions.txt.gz,m10,s06,e02,0,-8.679419,1.960000,5589.659759,54757.764211,895.025974,196,13973.195085,177358.383249,2431.115252,225.347275,249.931164,720.744957,67941.222812,-2.904992,40219.361205,711.257078,-15.397911,1.124083,-0.636368
m10_s06_e03_positions.txt.gz,m10,s06,e03,0,-8.957673,2.340000,4382.304578,40987.578223,724.466009,234,9500.964914,92922.697484,1878.658431,214.598531,242.394392,692.886922,46254.929544,-3.378439,21436.812695,668.282351,-2.071184,-0.880340,-0.354558
m10_s06_e04_positions.txt.gz,m10,s06,e04,0,-8.931130,2.230000,4975.281300,46834.872416,762.417379,223,9126.439004,94867.774263,2047.147319,216.415685,241.792564,696.755054,53464.072269,-3.722997,25785.688849,722.202057,15.784146,9.746586,4.887175
m10_s06_e05_positions.txt.gz,m10,s06,e05,0,-9.048453,2.160000,5275.519115,54257.409388,790.705115,216,12897.495028,142600.194862,2159.419971,272.224480,238.204957,690.292114,62734.012384,-3.200268,31491.107257,710.235731,-23.144501,0.541770,-5.446167
m10_s06_e06_positions.txt.gz,m10,s06,e06,0,-9.205755,2.000000,5613.010967,58508.223894,819.618076,200,14217.259930,217839.494665,1987.213353,260.393154,224.488763,639.172270,70097.708507,-3.726874,38606.689506,708.641853,17.122812,-14.429678,6.586004
m10_s06_e07_positions.txt.gz,m10,s06,e07,0,-9.122119,2.230000,5449.265855,54833.674012,769.171335,223,14141.552458,153979.469628,2338.735612,217.423676,251.235209,662.847904,67199.603248,-3.228693,38846.555459,686.323475,-10.119562,-6.941650,-0.864808
m10_s06_e08_positions.txt.gz,m10,s06,e08,0,-9.352632,1.960000,5618.079119,61130.497071,844.708020,196,14280.779213,267842.355706,1905.439155,207.691526,272.365919,672.109852,74560.577296,-3.594945,42688.898025,685.494749,2.211114,17.640404,-1.086549
m10_s06_e09_positions.txt.gz,m10,s06,e09,0,-9.793272,2.550000,4701.098064,47190.190565,691.718147,255,15239.003714,164035.124897,1822.387386,237.479527,241.530913,613.760596,59898.010439,-3.105973,36889.803049,577.922306,11.222324,2.810915,3.082164
m10_s06_e10_positions.txt.gz,m10,s06,e10,0,-9.068201,1.690000,6945.188512,75674.730808,966.720750,169,14818.583110,275070.939109,2108.141240,278.808867,263.335426,638.145555,89372.631249,-3.595383,47547.895153,735.396727,-50.891645,-9.806276,-12.900796
m10_s07_e01_positions.txt.gz,m10,s07,e01,0,-8.439158,1.630000,214.582317,1683.315438,37.492244,163,458.635727,8631.902455,63.552785,23.184520,20.541586,8.639586,2076.792513,-2.605081,1216.353682,13.507128,1.052226,8.534427,-3.443694
m10_s07_e02_positions.txt.gz,m10,s07,e02,0,-9.086415,1.910000,256.641373,2194.230656,38.833177,191,498.845517,9162.081782,71.247043,19.704508,19.999762,6.885133,2536.920220,-2.616113,1273.309087,17.496403,-0.689397,5.287657,-0.004967
m10_s07_e03_positions.txt.gz,m10,s07,e03,0,-8.776654,1.750000,282.904307,2604.372626,46.988081,175,570.698315,7361.221158,85.321213,20.668284,8.208972,6.935678,2967.058448,-2.952238,1421.505912,18.374699,-2.003606,0.306445,1.274602
m10_s07_e04_positions.txt.gz,m10,s07,e04,0,-8.907941,1.760000,343.243947,3124.249325,47.947148,176,649.735192,13191.054952,94.428446,33.842725,15.971739,9.936757,3476.711789,-2.513109,1525.316694,20.234221,11.496700,1.684579,-0.619425
m10_s07_e05_positions.txt.gz,m10,s07,e05,0,-7.595657,1.620000,229.692557,2194.585515,38.703969,162,674.074039,7425.646047,121.491104,25.623300,9.497803,4.665332,2628.136961,-2.161177,1445.993880,31.427843,-9.150699,-2.488227,0.844182
m10_s07_e06_positions.txt.gz,m10,s07,e06,0,-8.769537,1.670000,481.494480,4210.018953,66.539125,167,937.824579,16587.639983,131.133613,28.956947,23.157993,13.815357,4874.387888,-2.985523,2456.704644,28.924669,-1.486506,2.183775,-0.313923
m10_s07_e07_positions.txt.gz,m10,s07,e07,0,-9.113656,1.750000,425.699782,3775.491297,63.261466,175,681.289644,13454.047762,105.249668,27.528146,22.182679,11.768210,4331.804167,-3.077557,2123.721453,25.272908,-3.673187,2.079023,-1.819953
m10_s07_e08_positions.txt.gz,m10,s07,e08,0,-8.919675,1.680000,252.727212,2586.829930,39.226657,168,586.676291,12498.725220,81.003748,22.780860,12.019121,7.834479,3216.799803,-3.621030,1912.096202,19.810656,-0.196952,-2.094374,0.549706
m10_s07_e09_positions.txt.gz,m10,s07,e09,0,-9.131126,1.760000,303.791466,3006.085277,43.739905,176,585.665790,12267.911238,89.166760,22.205938,14.105697,9.741250,3670.564108,-3.526273,2106.298216,22.342870,-1.107624,-3.233701,0.097856
m10_s07_e10_positions.txt.gz,m10,s07,e10,0,-8.904536,1.700000,304.277176,3051.565790,49.283620,170,661.472739,14598.549972,95.989222,31.037292,15.968807,9.953511,3716.589581,-3.554186,2121.552343,25.148461,-3.430458,-3.951725,2.484056
m10_s08_e01_positions.txt.gz,m10,s08,e01,0,-7.679099,1.300000,6497.990289,58976.199894,1154.464898,130,8117.854024,163400.864569,2090.621337,275.466830,359.331953,688.729113,65592.698596,-2.555405,28709.057022,697.565879,-119.808355,177.431182,-105.863367
m10_s08_e02_positions.txt.gz,m10,s08,e02,0,-8.226376,1.640000,6255.476457,52718.216234,1163.509989,164,10101.819745,193863.332696,2082.699610,301.926403,359.175582,732.650821,60631.125767,-2.841104,29948.674243,636.843335,11.876630,9.203471,1.262970
m10_s08_e03_positions.txt.gz,m10,s08,e03,0,-8.429491,1.570000,7107.910667,67665.508806,1221.497238,157,11679.499184,222258.022213,2299.605942,295.617092,353.861983,737.426735,79112.411062,-2.935875,40989.663356,699.096654,-5.389563,-7.602025,-2.557949
m10_s08_e04_positions.txt.gz,m10,s08,e04,0,-8.465477,1.620000,6230.180554,53889.054748,1239.769641,162,11706.619848,232747.583348,2074.081403,289.632289,338.457518,785.298722,69311.973567,-2.882230,43590.359692,595.595952,2.641957,8.705027,0.532156
m10_s08_e05_positions.txt.gz,m10,s08,e05,0,-8.581487,1.610000,6090.331278,53611.626350,1205.096236,161,11097.076310,256047.800289,1914.915083,266.126460,362.069468,749.962698,68447.385264,-3.033146,42553.943056,581.663609,1.637265,2.049770,-2.240485
m10_s08_e06_positions.txt.gz,m10,s08,e06,0,-8.214785,1.560000,6259.972511,52331.201880,1270.988056,156,11449.916534,260776.302240,2079.896957,282.396593,360.452946,784.291620,64889.244753,-2.746415,38367.426216,554.318295,1.190087,-33.127216,1.764587
m10_s08_e07_positions.txt.gz,m10,s08,e07,0,-8.477315,1.560000,6322.092233,57361.792033,1204.533372,156,12615.671662,264115.503648,2073.732510,290.825981,300.010248,757.085044,73771.981542,-3.005684,46388.900348,597.122444,5.173832,7.943559,2.974503
m10_s08_e08_positions.txt.gz,m10,s08,e08,0,-8.625631,1.620000,5790.559416,53919.315171,1132.145911,162,13749.443320,300380.465289,1990.054635,260.304717,318.738883,733.626356,72048.427080,-3.176363,47787.899055,607.400339,-0.331930,-0.389516,-4.197074
m10_s08_e09_positions.txt.gz,m10,s08,e09,0,-8.484183,1.560000,6652.146018,61593.259625,1207.143307,156,11443.273350,243311.709379,2061.678327,286.068854,293.972815,758.671705,73595.436094,-3.046844,40280.995303,653.514564,-14.216417,-3.010409,-3.525661
m10_s08_e10_positions.txt.gz,m10,s08,e10,0,-8.506975,1.500000,6795.649823,66313.478096,1177.335747,150,12857.093801,278711.124941,2136.642617,297.140454,333.298894,686.917751,81820.331272,-3.138164,47927.958774,679.994168,-12.205015,30.137393,2.965619
m10_s09_e01_positions.txt.gz,m10,s09,e01,0,-7.520358,1.860000,2843.378198,22029.444026,678.179347,186,5305.852807,101619.077048,1607.157500,348.468303,107.817966,653.829015,27215.352449,-2.738525,15980.582118,497.882503,-149.564721,45.567277,-124.075252
m10_s09_e02_positions.txt.gz,m10,s09,e02,0,-8.356982,2.240000,3509.581562,27637.309062,749.576712,224,7874.647151,98528.364808,1774.590970,336.796240,154.090313,669.657282,34547.919318,-3.025249,20730.120044,515.612734,4.519721,6.625134,-0.014227
m10_s09_e03_positions.txt.gz,m10,s09,e03,0,-7.975311,2.250000,3160.894285,22052.971577,748.963738,225,5674.197236,70066.566127,1602.664832,321.661058,153.771860,685.142381,25608.596998,-2.893785,13017.937043,479.296551,-3.262882,-0.974132,0.423853
m10_s09_e04_positions.txt.gz,m10,s09,e04,0,-8.378798,2.380000,3089.638814,23186.645010,693.436144,238,6704.477757,72555.152018,1482.763233,344.574028,124.888238,662.112062,26646.446622,-3.375893,13130.598263,505.532879,2.032354,0.862173,1.607509
m10_s09_e05_positions.txt.gz,m10,s09,e05,0,-8.426947,2.200000,3722.991710,30033.534869,790.980090,220,8119.172575,99176.069784,1868.353546,330.674249,134.214816,705.774992,38700.213853,-2.986403,24406.829690,523.303027,-4.187013,3.716991,-3.123623
m10_s09_e06_positions.txt.gz,m10,s09,e06,0,-8.257732,2.350000,3027.368681,23300.051005,725.525415,235,5558.717244,97954.208900,1576.769444,343.245236,130.043843,692.871582,27183.796242,-2.943293,14002.371274,467.971417,5.812152,-1.817494,4.012286
m10_s09_e07_positions.txt.gz,m10,s09,e07,0,-8.288222,2.190000,3744.713532,28458.458375,779.907594,219,8266.908935,95885.639931,1796.699484,314.040880,131.219739,697.701612,34960.189872,-3.024088,20305.935655,530.295912,-0.130970,3.261845,1.993632
m10_s09_e08_positions.txt.gz,m10,s09,e08,0,-8.493813,2.310000,3371.862741,25737.033972,733.757816,231,6012.805577,93820.058050,1473.728547,306.909980,163.564250,691.633778,29336.444627,-3.310765,14079.490960,517.998376,0.864333,3.933893,-2.184014
m10_s09_e09_positions.txt.gz,m10,s09,e09,0,-8.185914,2.310000,3165.674998,23247.992605,743.278962,231,7220.884579,74411.364868,1680.516357,306.727874,156.530148,706.776979,28679.617997,-2.884186,16794.383832,473.449913,1.814148,-11.115705,2.562199
m10_s09_e10_positions.txt.gz,m10,s09,e10,0,-8.468897,2.400000,3525.126593,26953.447918,713.286890,240,7004.795694,68727.767394,1654.898699,332.949537,116.837983,700.373578,30722.193799,-3.510699,14743.298042,559.742314,-8.017680,-9.209671,-2.248997
m10_s10_e01_positions.txt.gz,m10,s10,e01,0,-9.768342,1.720000,369.743678,4072.796134,44.544389,172,655.716609,10371.878922,77.094415,23.525012,15.080911,18.008634,4517.506546,-2.674959,1954.532435,19.293910,9.051909,5.933941,-1.040967
m10_s10_e02_positions.txt.gz,m10,s10,e02,0,-9.542145,1.640000,424.470851,5048.717039,61.026089,164,899.498338,14025.073081,98.875447,30.732894,12.181817,35.393012,5557.418792,-2.635568,2322.791400,24.701440,6.251550,2.583438,-20.352250
m10_s10_e03_positions.txt.gz,m10,s10,e03,0,-9.531246,1.680000,374.912759,4722.607635,44.217131,168,969.160543,14566.547680,100.836877,27.592236,6.315760,18.377556,5436.747507,-2.589285,2693.547954,28.592252,-3.295534,-3.615435,-5.345457
